ocel_IoTobject_id;ocel_object_id;ocel_qualifier;ocel_time
GrainTemp11;Silo4;2nd Grain Termperature sensor located in the silo;2024-05-10 08:06:20
GrainTemp12;Silo4;3rd Grain Termperature sensor located in the silo;2024-05-10 08:06:20
GPS_tr42;tr42;GPS sensor tracking truck location;2024-05-10 08:06:24
GPS_tr42;tr42;GPS sensor tracking truck location;2024-05-10 08:06:29
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:06:32
GPS_tr42;tr42;GPS sensor tracking truck location;2024-05-10 08:06:34
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:06:37
GPS_tr42;tr42;GPS sensor tracking truck location;2024-05-10 08:06:39
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:06:42
GPS_tr42;tr42;GPS sensor tracking truck location;2024-05-10 08:06:44
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:06:47
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:06:52
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:06:57
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:02
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:06
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:07
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:11
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:12
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:16
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:17
Temp14;Silo14;Temperature sensor measuring silo temperature;2024-05-10 08:07:19
Humd14;Silo14;Humidity sensor measuring silo humidity;2024-05-10 08:07:19
GrainTemp40;Silo14;1st Grain Termperature sensor located in the silo;2024-05-10 08:07:19
GrainTemp41;Silo14;2nd Grain Termperature sensor located in the silo;2024-05-10 08:07:19
GrainTemp42;Silo14;3rd Grain Termperature sensor located in the silo;2024-05-10 08:07:19
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:21
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:22
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:26
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:27
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:07:29
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:31
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:32
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:07:34
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:36
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:37
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:07:39
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:41
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:42
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:07:44
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:46
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:47
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:07:49
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:51
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:52
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:07:54
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:07:56
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:07:57
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:07:59
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:01
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:08:02
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:08:04
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:06
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:08:07
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:08:09
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:11
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:08:12
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:08:14
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:16
GPS_tr18;tr18;GPS sensor tracking truck location;2024-05-10 08:08:17
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:08:19
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:21
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-10 08:08:23
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-10 08:08:23
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-10 08:08:23
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-10 08:08:23
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-10 08:08:23
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:08:24
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:26
WS04;tr20;Weight sensor measuring loaded truck weight;2024-05-10 08:08:29
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:31
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:36
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:41
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:46
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:08:51
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:08:58
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:09:03
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:09:08
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:09:13
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:09:18
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:09:23
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:09:28
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:09:33
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:09:38
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:09:43
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:10:31
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:10:36
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:10:41
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:10:46
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:10:51
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:10:56
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:11:01
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:11:06
WS01;tr31;Weight sensor measuring empty truck weight;2024-05-10 08:11:11
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:11:37
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:11:42
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:11:47
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:11:52
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:11:53
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:11:57
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:11:58
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:02
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:12:03
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:12:04
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:07
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:12:08
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:12
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:12:13
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:12:14
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:12:14
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:17
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:12:18
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:12:19
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:22
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:12:23
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:12:24
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:27
GPS_tr31;tr31;GPS sensor tracking truck location;2024-05-10 08:12:28
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:12:29
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:12:29
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:32
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:12:34
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:12:34
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:37
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:12:39
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:12:39
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:42
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:12:44
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:12:44
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:47
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:12:49
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:12:49
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:12:52
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:12:54
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:12:54
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:12:59
WS14;tr39;Weight sensor measuring empty truck weight;2024-05-10 08:13:04
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:13:04
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:13:09
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:13:14
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:13:19
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:13:24
GPS_tr20;tr20;GPS sensor tracking truck location;2024-05-10 08:13:29
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:13:51
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:13:56
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:14:01
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:14:06
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:14:11
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:14:16
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:14:21
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:14:26
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:14:31
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:14:36
GPS_tr39;tr39;GPS sensor tracking truck location;2024-05-10 08:14:41
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:15:01
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:15:06
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:15:11
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:15:16
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:15:21
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:15:22
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:15:26
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:15:27
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:15:31
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:15:32
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:15:36
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:15:37
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:15:41
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:15:42
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:15:46
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:15:47
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:15:52
Temp12;Silo12;Temperature sensor measuring silo temperature;2024-05-10 08:15:53
Humd12;Silo12;Humidity sensor measuring silo humidity;2024-05-10 08:15:53
GrainTemp34;Silo12;1st Grain Termperature sensor located in the silo;2024-05-10 08:15:53
GrainTemp35;Silo12;2nd Grain Termperature sensor located in the silo;2024-05-10 08:15:53
GrainTemp36;Silo12;3rd Grain Termperature sensor located in the silo;2024-05-10 08:15:53
WS09;tr45;Weight sensor measuring empty truck weight;2024-05-10 08:15:56
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:15:57
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:16:02
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:16:07
WS12;tr37;Weight sensor measuring empty truck weight;2024-05-10 08:16:12
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:16:59
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:04
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:09
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:14
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:19
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:24
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:29
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:34
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:17:38
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:39
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:17:43
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:44
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:17:46
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:17:48
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:49
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:17:51
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:17:53
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:54
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:17:56
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:17:58
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:17:59
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:01
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:18:03
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:18:04
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:06
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:18:08
GPS_tr25;tr25;GPS sensor tracking truck location;2024-05-10 08:18:09
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:18:09
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:11
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:18:13
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:18:14
GPS_tr25;tr25;GPS sensor tracking truck location;2024-05-10 08:18:14
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:16
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:18:18
GPS_tr25;tr25;GPS sensor tracking truck location;2024-05-10 08:18:19
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:18:19
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:21
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:18:23
GPS_tr25;tr25;GPS sensor tracking truck location;2024-05-10 08:18:24
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:18:24
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:26
WS15;tr24;Weight sensor measuring empty truck weight;2024-05-10 08:18:28
GPS_tr25;tr25;GPS sensor tracking truck location;2024-05-10 08:18:29
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:18:29
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:31
GPS_tr45;tr45;GPS sensor tracking truck location;2024-05-10 08:18:34
GPS_tr25;tr25;GPS sensor tracking truck location;2024-05-10 08:18:34
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:36
GPS_tr25;tr25;GPS sensor tracking truck location;2024-05-10 08:18:39
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:41
GPS_tr25;tr25;GPS sensor tracking truck location;2024-05-10 08:18:44
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:46
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:51
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:18:53
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:18:56
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:18:58
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:19:01
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:19:03
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:19:06
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:19:08
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:19:11
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:19:13
WS17;tr7;Weight sensor measuring empty truck weight;2024-05-10 08:19:16
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:19:18
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:19:23
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:19:24
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:19:28
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:19:29
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:19:32
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:19:33
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:19:34
WS19;tr44;Weight sensor measuring loaded truck weight;2024-05-10 08:19:38
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:19:39
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:19:44
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:19:49
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:19:54
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:19:57
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:19:59
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:02
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:20:04
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:07
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:20:09
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:12
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:20:14
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:17
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:20:19
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:22
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:27
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:32
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:20:33
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-10 08:20:37
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-10 08:20:37
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-10 08:20:37
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-10 08:20:37
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-10 08:20:37
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:37
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:20:38
WS10;tr38;Weight sensor measuring empty truck weight;2024-05-10 08:20:39
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:42
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:20:43
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:47
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:20:48
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:20:49
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:52
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:20:53
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:20:54
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:20:54
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:20:57
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:20:58
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:20:59
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:20:59
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:21:02
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:21:03
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:21:04
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:04
GPS_tr30;tr30;GPS sensor tracking truck location;2024-05-10 08:21:04
GPS_tr37;tr37;GPS sensor tracking truck location;2024-05-10 08:21:07
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:21:08
GPS_tr30;tr30;GPS sensor tracking truck location;2024-05-10 08:21:09
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:21:09
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:09
GPS_tr24;tr24;GPS sensor tracking truck location;2024-05-10 08:21:13
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:21:14
GPS_tr30;tr30;GPS sensor tracking truck location;2024-05-10 08:21:14
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:14
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:19
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:21:19
GPS_tr30;tr30;GPS sensor tracking truck location;2024-05-10 08:21:19
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:24
GPS_tr30;tr30;GPS sensor tracking truck location;2024-05-10 08:21:24
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:21:24
GPS_tr30;tr30;GPS sensor tracking truck location;2024-05-10 08:21:29
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:29
GPS_tr7;tr7;GPS sensor tracking truck location;2024-05-10 08:21:29
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:34
GPS_tr30;tr30;GPS sensor tracking truck location;2024-05-10 08:21:34
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:39
GPS_tr30;tr30;GPS sensor tracking truck location;2024-05-10 08:21:39
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:21:42
GPS_tr30;tr30;GPS sensor tracking truck location;2024-05-10 08:21:44
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:44
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:21:47
WS18;tr30;Weight sensor measuring loaded truck weight;2024-05-10 08:21:49
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:49
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:21:52
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:21:52
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:54
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:21:57
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:21:57
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:21:59
Temp12;Silo12;Temperature sensor measuring silo temperature;2024-05-10 08:21:59
Humd12;Silo12;Humidity sensor measuring silo humidity;2024-05-10 08:21:59
GrainTemp34;Silo12;1st Grain Termperature sensor located in the silo;2024-05-10 08:21:59
GrainTemp35;Silo12;2nd Grain Termperature sensor located in the silo;2024-05-10 08:21:59
GrainTemp36;Silo12;3rd Grain Termperature sensor located in the silo;2024-05-10 08:21:59
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:22:02
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:22:02
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:22:04
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:22:07
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:22:07
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:22:09
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:22:12
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:22:12
Temp9;Silo9;Temperature sensor measuring silo temperature;2024-05-10 08:22:13
Humd9;Silo9;Humidity sensor measuring silo humidity;2024-05-10 08:22:13
GrainTemp25;Silo9;1st Grain Termperature sensor located in the silo;2024-05-10 08:22:13
GrainTemp26;Silo9;2nd Grain Termperature sensor located in the silo;2024-05-10 08:22:13
GrainTemp27;Silo9;3rd Grain Termperature sensor located in the silo;2024-05-10 08:22:13
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:22:14
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:22:17
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:22:17
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:22:19
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:22:22
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:22:22
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-10 08:22:23
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:22:27
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:22:27
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-10 08:22:28
GPS_tr44;tr44;GPS sensor tracking truck location;2024-05-10 08:22:29
GPS_tr15;tr15;GPS sensor tracking truck location;2024-05-10 08:22:32
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:22:32
GPS_tr8;tr8;GPS sensor tracking truck location;2024-05-10 08:22:33
GPS_tr38;tr38;GPS sensor tracking truck location;2024-05-10 08:22:37
