IoTDeviceID;type;Status;Timestamp;Location;Interdependency
WS02_IR4,sensor,blocked,2024-05-08 07:01:16,weighbridge2,WS02
WS06_IR1,sensor,blocked,2024-05-08 07:06:37,weighbridge6,WS06
WS06_IR2,sensor,blocked,2024-05-08 07:06:37,weighbridge6,WS06
WS06_IR3,sensor,partially blocked,2024-05-08 07:06:37,weighbridge6,WS06
WS06_IR4,sensor,blocked,2024-05-08 07:06:37,weighbridge6,WS06
WS15_IR1,sensor,blocked,2024-05-08 07:08:52,weighbridge15,WS15
WS15_IR2,sensor,blocked,2024-05-08 07:08:52,weighbridge15,WS15
WS15_IR3,sensor,blocked,2024-05-08 07:08:52,weighbridge15,WS15
WS15_IR4,sensor,blocked,2024-05-08 07:08:52,weighbridge15,WS15
WS16_IR1,sensor,blocked,2024-05-08 07:09:30,weighbridge16,WS16
WS16_IR2,sensor,blocked,2024-05-08 07:09:30,weighbridge16,WS16
WS16_IR3,sensor,blocked,2024-05-08 07:09:30,weighbridge16,WS16
WS16_IR4,sensor,blocked,2024-05-08 07:09:30,weighbridge16,WS16
WS05_IR1,sensor,blocked,2024-05-08 07:12:13,weighbridge5,WS05
WS05_IR2,sensor,blocked,2024-05-08 07:12:13,weighbridge5,WS05
WS05_IR3,sensor,blocked,2024-05-08 07:12:13,weighbridge5,WS05
WS05_IR4,sensor,blocked,2024-05-08 07:12:13,weighbridge5,WS05
WS14_IR1,sensor,blocked,2024-05-08 07:15:32,weighbridge14,WS14
WS14_IR2,sensor,blocked,2024-05-08 07:15:32,weighbridge14,WS14
WS14_IR3,sensor,partially blocked,2024-05-08 07:15:32,weighbridge14,WS14
WS14_IR4,sensor,partially blocked,2024-05-08 07:15:32,weighbridge14,WS14
WS14_IR1,sensor,blocked,2024-05-08 07:20:24,weighbridge14,WS14
WS14_IR2,sensor,blocked,2024-05-08 07:20:24,weighbridge14,WS14
WS14_IR3,sensor,blocked,2024-05-08 07:20:24,weighbridge14,WS14
WS14_IR4,sensor,blocked,2024-05-08 07:20:24,weighbridge14,WS14
WS07_IR1,sensor,blocked,2024-05-08 07:24:57,weighbridge7,WS07
WS07_IR2,sensor,blocked,2024-05-08 07:24:57,weighbridge7,WS07
WS07_IR3,sensor,blocked,2024-05-08 07:24:57,weighbridge7,WS07
WS07_IR4,sensor,blocked,2024-05-08 07:24:57,weighbridge7,WS07
WS12_IR1,sensor,blocked,2024-05-08 07:36:12,weighbridge12,WS12
WS12_IR2,sensor,blocked,2024-05-08 07:36:12,weighbridge12,WS12
WS12_IR3,sensor,blocked,2024-05-08 07:36:12,weighbridge12,WS12
WS12_IR4,sensor,blocked,2024-05-08 07:36:12,weighbridge12,WS12
WS12_IR1,sensor,blocked,2024-05-08 07:48:34,weighbridge12,WS12
WS12_IR2,sensor,blocked,2024-05-08 07:48:34,weighbridge12,WS12
WS12_IR3,sensor,blocked,2024-05-08 07:48:34,weighbridge12,WS12
WS12_IR4,sensor,blocked,2024-05-08 07:48:34,weighbridge12,WS12
WS13_IR1,sensor,blocked,2024-05-08 08:06:10,weighbridge13,WS13
WS13_IR2,sensor,blocked,2024-05-08 08:06:10,weighbridge13,WS13
WS13_IR3,sensor,unblocked,2024-05-08 08:06:10,weighbridge13,WS13
WS13_IR4,sensor,blocked,2024-05-08 08:06:10,weighbridge13,WS13
WS16_IR1,sensor,blocked,2024-05-08 12:59:27,weighbridge16,WS16
WS16_IR2,sensor,blocked,2024-05-08 12:59:27,weighbridge16,WS16
WS16_IR3,sensor,blocked,2024-05-08 12:59:27,weighbridge16,WS16
WS16_IR4,sensor,blocked,2024-05-08 12:59:27,weighbridge16,WS16
WS03_IR1,sensor,blocked,2024-05-08 13:23:55,weighbridge3,WS03
WS03_IR2,sensor,blocked,2024-05-08 13:23:55,weighbridge3,WS03
WS03_IR3,sensor,blocked,2024-05-08 13:23:55,weighbridge3,WS03
WS03_IR4,sensor,blocked,2024-05-08 13:23:55,weighbridge3,WS03
WS05_IR1,sensor,blocked,2024-05-08 13:25:24,weighbridge5,WS05
WS05_IR2,sensor,partially blocked,2024-05-08 13:25:24,weighbridge5,WS05
WS05_IR3,sensor,blocked,2024-05-08 13:25:24,weighbridge5,WS05
WS05_IR4,sensor,blocked,2024-05-08 13:25:24,weighbridge5,WS05
WS19_IR1,sensor,blocked,2024-05-08 13:29:41,weighbridge19,WS19
WS19_IR2,sensor,blocked,2024-05-08 13:29:41,weighbridge19,WS19
WS19_IR3,sensor,blocked,2024-05-08 13:29:41,weighbridge19,WS19
WS19_IR4,sensor,blocked,2024-05-08 13:29:41,weighbridge19,WS19
WS01_IR1,sensor,blocked,2024-05-08 13:32:04,weighbridge1,WS01
WS01_IR2,sensor,blocked,2024-05-08 13:32:04,weighbridge1,WS01
WS01_IR3,sensor,partially blocked,2024-05-08 13:32:04,weighbridge1,WS01
WS01_IR4,sensor,blocked,2024-05-08 13:32:04,weighbridge1,WS01
WS08_IR1,sensor,blocked,2024-05-08 13:33:01,weighbridge8,WS08
WS08_IR2,sensor,blocked,2024-05-08 13:33:01,weighbridge8,WS08
WS08_IR3,sensor,blocked,2024-05-08 13:33:01,weighbridge8,WS08
WS08_IR4,sensor,partially blocked,2024-05-08 13:33:01,weighbridge8,WS08
WS07_IR1,sensor,blocked,2024-05-08 13:43:34,weighbridge7,WS07
WS07_IR2,sensor,blocked,2024-05-08 13:43:34,weighbridge7,WS07
WS07_IR3,sensor,blocked,2024-05-08 13:43:34,weighbridge7,WS07
WS07_IR4,sensor,blocked,2024-05-08 13:43:34,weighbridge7,WS07
WS19_IR1,sensor,blocked,2024-05-08 13:55:37,weighbridge19,WS19
WS19_IR2,sensor,blocked,2024-05-08 13:55:37,weighbridge19,WS19
WS19_IR3,sensor,blocked,2024-05-08 13:55:37,weighbridge19,WS19
WS19_IR4,sensor,partially blocked,2024-05-08 13:55:37,weighbridge19,WS19
WS01_IR1,sensor,blocked,2024-05-08 14:20:55,weighbridge1,WS01
WS01_IR2,sensor,blocked,2024-05-08 14:20:55,weighbridge1,WS01
WS01_IR3,sensor,partially blocked,2024-05-08 14:20:55,weighbridge1,WS01
WS01_IR4,sensor,blocked,2024-05-08 14:20:55,weighbridge1,WS01
WS20_IR1,sensor,partially blocked,2024-05-08 14:35:21,weighbridge20,WS20
WS20_IR2,sensor,blocked,2024-05-08 14:35:21,weighbridge20,WS20
WS20_IR3,sensor,blocked,2024-05-08 14:35:21,weighbridge20,WS20
WS20_IR4,sensor,blocked,2024-05-08 14:35:21,weighbridge20,WS20
WS10_IR1,sensor,blocked,2024-05-08 15:05:16,weighbridge10,WS10
WS10_IR2,sensor,blocked,2024-05-08 15:05:16,weighbridge10,WS10
WS10_IR3,sensor,blocked,2024-05-08 15:05:16,weighbridge10,WS10
WS10_IR4,sensor,blocked,2024-05-08 15:05:16,weighbridge10,WS10
WS06_IR1,sensor,blocked,2024-05-10 05:54:43,weighbridge6,WS06
WS06_IR2,sensor,unblocked,2024-05-10 05:54:43,weighbridge6,WS06
WS06_IR3,sensor,blocked,2024-05-10 05:54:43,weighbridge6,WS06
WS06_IR4,sensor,blocked,2024-05-10 05:54:43,weighbridge6,WS06
WS10_IR1,sensor,partially blocked,2024-05-10 06:57:40,weighbridge10,WS10
WS10_IR2,sensor,blocked,2024-05-10 06:57:40,weighbridge10,WS10
WS10_IR3,sensor,blocked,2024-05-10 06:57:40,weighbridge10,WS10
WS10_IR4,sensor,blocked,2024-05-10 06:57:40,weighbridge10,WS10
WS10_IR1,sensor,blocked,2024-05-10 07:04:30,weighbridge10,WS10
WS10_IR2,sensor,blocked,2024-05-10 07:04:30,weighbridge10,WS10
WS10_IR3,sensor,blocked,2024-05-10 07:04:30,weighbridge10,WS10
WS10_IR4,sensor,partially blocked,2024-05-10 07:04:30,weighbridge10,WS10
WS04_IR1,sensor,blocked,2024-05-10 07:13:46,weighbridge4,WS04
WS04_IR2,sensor,blocked,2024-05-10 07:13:46,weighbridge4,WS04
WS04_IR3,sensor,blocked,2024-05-10 07:13:46,weighbridge4,WS04
WS04_IR4,sensor,blocked,2024-05-10 07:13:46,weighbridge4,WS04
WS05_IR1,sensor,blocked,2024-05-10 07:15:33,weighbridge5,WS05
WS05_IR2,sensor,blocked,2024-05-10 07:15:33,weighbridge5,WS05
WS05_IR3,sensor,blocked,2024-05-10 07:15:33,weighbridge5,WS05
WS05_IR4,sensor,blocked,2024-05-10 07:15:33,weighbridge5,WS05
WS01_IR1,sensor,blocked,2024-05-10 07:20:59,weighbridge1,WS01
WS01_IR2,sensor,blocked,2024-05-10 07:20:59,weighbridge1,WS01
WS01_IR3,sensor,blocked,2024-05-10 07:20:59,weighbridge1,WS01
WS01_IR4,sensor,blocked,2024-05-10 07:20:59,weighbridge1,WS01
WS15_IR1,sensor,blocked,2024-05-10 07:31:40,weighbridge15,WS15
WS15_IR2,sensor,blocked,2024-05-10 07:31:40,weighbridge15,WS15
WS15_IR3,sensor,blocked,2024-05-10 07:31:40,weighbridge15,WS15
WS15_IR4,sensor,blocked,2024-05-10 07:31:40,weighbridge15,WS15
WS08_IR1,sensor,blocked,2024-05-10 07:38:46,weighbridge8,WS08
WS08_IR2,sensor,blocked,2024-05-10 07:38:46,weighbridge8,WS08
WS08_IR3,sensor,blocked,2024-05-10 07:38:46,weighbridge8,WS08
WS08_IR4,sensor,unblocked,2024-05-10 07:38:46,weighbridge8,WS08
WS07_IR1,sensor,blocked,2024-05-10 07:38:48,weighbridge7,WS07
WS07_IR2,sensor,blocked,2024-05-10 07:38:48,weighbridge7,WS07
WS07_IR3,sensor,blocked,2024-05-10 07:38:48,weighbridge7,WS07
WS07_IR4,sensor,blocked,2024-05-10 07:38:48,weighbridge7,WS07
WS14_IR1,sensor,blocked,2024-05-10 07:46:35,weighbridge14,WS14
WS14_IR2,sensor,blocked,2024-05-10 07:46:35,weighbridge14,WS14
WS14_IR3,sensor,blocked,2024-05-10 07:46:35,weighbridge14,WS14
WS14_IR4,sensor,blocked,2024-05-10 07:46:35,weighbridge14,WS14
WS04_IR1,sensor,unblocked,2024-05-10 07:47:07,weighbridge4,WS04
WS04_IR2,sensor,blocked,2024-05-10 07:47:07,weighbridge4,WS04
WS04_IR3,sensor,blocked,2024-05-10 07:47:07,weighbridge4,WS04
WS04_IR4,sensor,blocked,2024-05-10 07:47:07,weighbridge4,WS04
WS19_IR1,sensor,blocked,2024-05-10 07:51:34,weighbridge19,WS19
WS19_IR2,sensor,blocked,2024-05-10 07:51:34,weighbridge19,WS19
WS19_IR3,sensor,blocked,2024-05-10 07:51:34,weighbridge19,WS19
WS19_IR4,sensor,blocked,2024-05-10 07:51:34,weighbridge19,WS19
WS05_IR1,sensor,blocked,2024-05-10 07:52:25,weighbridge5,WS05
WS05_IR2,sensor,blocked,2024-05-10 07:52:25,weighbridge5,WS05
WS05_IR3,sensor,blocked,2024-05-10 07:52:25,weighbridge5,WS05
WS05_IR4,sensor,blocked,2024-05-10 07:52:25,weighbridge5,WS05
WS16_IR1,sensor,blocked,2024-05-10 07:52:39,weighbridge16,WS16
WS16_IR2,sensor,blocked,2024-05-10 07:52:39,weighbridge16,WS16
WS16_IR3,sensor,blocked,2024-05-10 07:52:39,weighbridge16,WS16
WS16_IR4,sensor,partially blocked,2024-05-10 07:52:39,weighbridge16,WS16
WS20_IR1,sensor,partially blocked,2024-05-10 07:53:20,weighbridge20,WS20
WS20_IR2,sensor,blocked,2024-05-10 07:53:20,weighbridge20,WS20
WS20_IR3,sensor,blocked,2024-05-10 07:53:20,weighbridge20,WS20
WS20_IR4,sensor,blocked,2024-05-10 07:53:20,weighbridge20,WS20
WS18_IR1,sensor,blocked,2024-05-10 07:55:14,weighbridge18,WS18
WS18_IR2,sensor,blocked,2024-05-10 07:55:14,weighbridge18,WS18
WS18_IR3,sensor,blocked,2024-05-10 07:55:14,weighbridge18,WS18
WS18_IR4,sensor,blocked,2024-05-10 07:55:14,weighbridge18,WS18
WS15_IR1,sensor,blocked,2024-05-10 07:55:35,weighbridge15,WS15
WS15_IR2,sensor,unblocked,2024-05-10 07:55:35,weighbridge15,WS15
WS15_IR3,sensor,blocked,2024-05-10 07:55:35,weighbridge15,WS15
WS15_IR4,sensor,blocked,2024-05-10 07:55:35,weighbridge15,WS15
WS06_IR1,sensor,blocked,2024-05-10 08:04:48,weighbridge6,WS06
WS06_IR2,sensor,unblocked,2024-05-10 08:04:48,weighbridge6,WS06
WS06_IR3,sensor,blocked,2024-05-10 08:04:48,weighbridge6,WS06
WS06_IR4,sensor,blocked,2024-05-10 08:04:48,weighbridge6,WS06
WS05_IR1,sensor,blocked,2024-05-10 08:06:21,weighbridge5,WS05
WS05_IR2,sensor,blocked,2024-05-10 08:06:21,weighbridge5,WS05
WS05_IR3,sensor,blocked,2024-05-10 08:06:21,weighbridge5,WS05
WS05_IR4,sensor,blocked,2024-05-10 08:06:21,weighbridge5,WS05
WS01_IR1,sensor,blocked,2024-05-10 08:11:42,weighbridge1,WS01
WS01_IR2,sensor,blocked,2024-05-10 08:11:42,weighbridge1,WS01
WS01_IR3,sensor,unblocked,2024-05-10 08:11:42,weighbridge1,WS01
WS01_IR4,sensor,blocked,2024-05-10 08:11:42,weighbridge1,WS01
WS14_IR1,sensor,blocked,2024-05-10 08:13:40,weighbridge14,WS14
WS14_IR2,sensor,blocked,2024-05-10 08:13:40,weighbridge14,WS14
WS14_IR3,sensor,blocked,2024-05-10 08:13:40,weighbridge14,WS14
WS14_IR4,sensor,blocked,2024-05-10 08:13:40,weighbridge14,WS14
WS09_IR1,sensor,partially blocked,2024-05-10 08:16:43,weighbridge9,WS09
WS09_IR2,sensor,blocked,2024-05-10 08:16:43,weighbridge9,WS09
WS09_IR3,sensor,blocked,2024-05-10 08:16:43,weighbridge9,WS09
WS09_IR4,sensor,blocked,2024-05-10 08:16:43,weighbridge9,WS09
WS12_IR1,sensor,blocked,2024-05-10 08:19:21,weighbridge12,WS12
WS12_IR2,sensor,blocked,2024-05-10 08:19:21,weighbridge12,WS12
WS12_IR3,sensor,blocked,2024-05-10 08:19:21,weighbridge12,WS12
WS12_IR4,sensor,blocked,2024-05-10 08:19:21,weighbridge12,WS12
WS15_IR1,sensor,blocked,2024-05-10 08:20:22,weighbridge15,WS15
WS15_IR2,sensor,blocked,2024-05-10 08:20:22,weighbridge15,WS15
WS15_IR3,sensor,blocked,2024-05-10 08:20:22,weighbridge15,WS15
WS15_IR4,sensor,blocked,2024-05-10 08:20:22,weighbridge15,WS15
WS17_IR1,sensor,blocked,2024-05-10 08:20:38,weighbridge17,WS17
WS17_IR2,sensor,blocked,2024-05-10 08:20:38,weighbridge17,WS17
WS17_IR3,sensor,blocked,2024-05-10 08:20:38,weighbridge17,WS17
WS17_IR4,sensor,blocked,2024-05-10 08:20:38,weighbridge17,WS17
WS10_IR1,sensor,blocked,2024-05-10 08:21:41,weighbridge10,WS10
WS10_IR2,sensor,blocked,2024-05-10 08:21:41,weighbridge10,WS10
WS10_IR3,sensor,blocked,2024-05-10 08:21:41,weighbridge10,WS10
WS10_IR4,sensor,blocked,2024-05-10 08:21:41,weighbridge10,WS10
WS19_IR1,sensor,blocked,2024-05-10 08:24:25,weighbridge19,WS19
WS19_IR2,sensor,blocked,2024-05-10 08:24:25,weighbridge19,WS19
WS19_IR3,sensor,blocked,2024-05-10 08:24:25,weighbridge19,WS19
WS19_IR4,sensor,blocked,2024-05-10 08:24:25,weighbridge19,WS19
WS11_IR1,sensor,partially blocked,2024-05-10 08:26:49,weighbridge11,WS11
WS11_IR2,sensor,blocked,2024-05-10 08:26:49,weighbridge11,WS11
WS11_IR3,sensor,blocked,2024-05-10 08:26:49,weighbridge11,WS11
WS11_IR4,sensor,blocked,2024-05-10 08:26:49,weighbridge11,WS11
WS03_IR1,sensor,blocked,2024-05-10 08:34:57,weighbridge3,WS03
WS03_IR2,sensor,blocked,2024-05-10 08:34:57,weighbridge3,WS03
WS03_IR3,sensor,blocked,2024-05-10 08:34:57,weighbridge3,WS03
WS03_IR4,sensor,blocked,2024-05-10 08:34:57,weighbridge3,WS03
WS10_IR1,sensor,unblocked,2024-05-10 08:36:51,weighbridge10,WS10
WS10_IR2,sensor,blocked,2024-05-10 08:36:51,weighbridge10,WS10
WS10_IR3,sensor,blocked,2024-05-10 08:36:51,weighbridge10,WS10
WS10_IR4,sensor,blocked,2024-05-10 08:36:51,weighbridge10,WS10
WS17_IR1,sensor,blocked,2024-05-10 08:38:15,weighbridge17,WS17
WS17_IR2,sensor,blocked,2024-05-10 08:38:15,weighbridge17,WS17
WS17_IR3,sensor,blocked,2024-05-10 08:38:15,weighbridge17,WS17
WS17_IR4,sensor,blocked,2024-05-10 08:38:15,weighbridge17,WS17
WS03_IR1,sensor,blocked,2024-05-10 08:40:29,weighbridge3,WS03
WS03_IR2,sensor,blocked,2024-05-10 08:40:29,weighbridge3,WS03
WS03_IR3,sensor,blocked,2024-05-10 08:40:29,weighbridge3,WS03
WS03_IR4,sensor,blocked,2024-05-10 08:40:29,weighbridge3,WS03
WS05_IR1,sensor,blocked,2024-05-10 08:42:04,weighbridge5,WS05
WS05_IR2,sensor,blocked,2024-05-10 08:42:04,weighbridge5,WS05
WS05_IR3,sensor,blocked,2024-05-10 08:42:04,weighbridge5,WS05
WS05_IR4,sensor,blocked,2024-05-10 08:42:04,weighbridge5,WS05
WS08_IR1,sensor,blocked,2024-05-10 08:46:58,weighbridge8,WS08
WS08_IR2,sensor,blocked,2024-05-10 08:46:58,weighbridge8,WS08
WS08_IR3,sensor,blocked,2024-05-10 08:46:58,weighbridge8,WS08
WS08_IR4,sensor,blocked,2024-05-10 08:46:58,weighbridge8,WS08
WS02_IR1,sensor,blocked,2024-05-10 09:12:42,weighbridge2,WS02
WS02_IR2,sensor,blocked,2024-05-10 09:12:42,weighbridge2,WS02
WS02_IR3,sensor,blocked,2024-05-10 09:12:42,weighbridge2,WS02
WS02_IR4,sensor,partially blocked,2024-05-10 09:12:42,weighbridge2,WS02
WS20_IR1,sensor,blocked,2024-05-10 09:15:04,weighbridge20,WS20
WS20_IR2,sensor,blocked,2024-05-10 09:15:04,weighbridge20,WS20
WS20_IR3,sensor,blocked,2024-05-10 09:15:04,weighbridge20,WS20
WS20_IR4,sensor,blocked,2024-05-10 09:15:04,weighbridge20,WS20
WS10_IR1,sensor,blocked,2024-05-10 09:36:13,weighbridge10,WS10
WS10_IR2,sensor,partially blocked,2024-05-10 09:36:13,weighbridge10,WS10
WS10_IR3,sensor,blocked,2024-05-10 09:36:13,weighbridge10,WS10
WS10_IR4,sensor,blocked,2024-05-10 09:36:13,weighbridge10,WS10
WS16_IR1,sensor,blocked,2024-05-10 09:59:40,weighbridge16,WS16
WS16_IR2,sensor,blocked,2024-05-10 09:59:40,weighbridge16,WS16
WS16_IR3,sensor,blocked,2024-05-10 09:59:40,weighbridge16,WS16
WS16_IR4,sensor,blocked,2024-05-10 09:59:40,weighbridge16,WS16
WS06_IR1,sensor,blocked,2024-05-10 10:02:06,weighbridge6,WS06
WS06_IR2,sensor,blocked,2024-05-10 10:02:06,weighbridge6,WS06
WS06_IR3,sensor,blocked,2024-05-10 10:02:06,weighbridge6,WS06
WS06_IR4,sensor,blocked,2024-05-10 10:02:06,weighbridge6,WS06
WS10_IR1,sensor,blocked,2024-05-10 13:43:49,weighbridge10,WS10
WS10_IR2,sensor,blocked,2024-05-10 13:43:49,weighbridge10,WS10
WS10_IR3,sensor,blocked,2024-05-10 13:43:49,weighbridge10,WS10
WS10_IR4,sensor,blocked,2024-05-10 13:43:49,weighbridge10,WS10
WS17_IR1,sensor,blocked,2024-05-10 13:58:22,weighbridge17,WS17
WS17_IR2,sensor,blocked,2024-05-10 13:58:22,weighbridge17,WS17
WS17_IR3,sensor,blocked,2024-05-10 13:58:22,weighbridge17,WS17
WS17_IR4,sensor,blocked,2024-05-10 13:58:22,weighbridge17,WS17
WS02_IR1,sensor,blocked,2024-05-10 14:21:59,weighbridge2,WS02
WS02_IR2,sensor,blocked,2024-05-10 14:21:59,weighbridge2,WS02
WS02_IR3,sensor,blocked,2024-05-10 14:21:59,weighbridge2,WS02
WS02_IR4,sensor,blocked,2024-05-10 14:21:59,weighbridge2,WS02
WS09_IR1,sensor,blocked,2024-05-10 14:22:58,weighbridge9,WS09
WS09_IR2,sensor,partially blocked,2024-05-10 14:22:58,weighbridge9,WS09
WS09_IR3,sensor,blocked,2024-05-10 14:22:58,weighbridge9,WS09
WS09_IR4,sensor,blocked,2024-05-10 14:22:58,weighbridge9,WS09
WS06_IR1,sensor,blocked,2024-05-10 14:29:22,weighbridge6,WS06
WS06_IR2,sensor,blocked,2024-05-10 14:29:22,weighbridge6,WS06
WS06_IR3,sensor,blocked,2024-05-10 14:29:22,weighbridge6,WS06
WS06_IR4,sensor,blocked,2024-05-10 14:29:22,weighbridge6,WS06
WS17_IR1,sensor,blocked,2024-05-10 14:37:37,weighbridge17,WS17
WS17_IR2,sensor,blocked,2024-05-10 14:37:37,weighbridge17,WS17
WS17_IR3,sensor,blocked,2024-05-10 14:37:37,weighbridge17,WS17
WS17_IR4,sensor,blocked,2024-05-10 14:37:37,weighbridge17,WS17
WS04_IR1,sensor,blocked,2024-05-10 15:26:02,weighbridge4,WS04
WS04_IR2,sensor,blocked,2024-05-10 15:26:02,weighbridge4,WS04
WS04_IR3,sensor,blocked,2024-05-10 15:26:02,weighbridge4,WS04
WS04_IR4,sensor,blocked,2024-05-10 15:26:02,weighbridge4,WS04
WS08_IR1,sensor,blocked,2024-05-10 15:37:34,weighbridge8,WS08
WS08_IR2,sensor,blocked,2024-05-10 15:37:34,weighbridge8,WS08
WS08_IR3,sensor,blocked,2024-05-10 15:37:34,weighbridge8,WS08
WS08_IR4,sensor,blocked,2024-05-10 15:37:34,weighbridge8,WS08
WS17_IR1,sensor,blocked,2024-05-10 16:01:15,weighbridge17,WS17
WS17_IR2,sensor,blocked,2024-05-10 16:01:15,weighbridge17,WS17
WS17_IR3,sensor,blocked,2024-05-10 16:01:15,weighbridge17,WS17
WS17_IR4,sensor,partially blocked,2024-05-10 16:01:15,weighbridge17,WS17
WS14_IR1,sensor,blocked,2024-05-10 16:07:30,weighbridge14,WS14
WS14_IR2,sensor,blocked,2024-05-10 16:07:30,weighbridge14,WS14
WS14_IR3,sensor,partially blocked,2024-05-10 16:07:30,weighbridge14,WS14
WS14_IR4,sensor,blocked,2024-05-10 16:07:30,weighbridge14,WS14
WS07_IR1,sensor,blocked,2024-05-10 16:23:20,weighbridge7,WS07
WS07_IR2,sensor,blocked,2024-05-10 16:23:20,weighbridge7,WS07
WS07_IR3,sensor,blocked,2024-05-10 16:23:20,weighbridge7,WS07
WS07_IR4,sensor,blocked,2024-05-10 16:23:20,weighbridge7,WS07
WS18_IR1,sensor,blocked,2024-05-12 06:50:55,weighbridge18,WS18
WS18_IR2,sensor,blocked,2024-05-12 06:50:55,weighbridge18,WS18
WS18_IR3,sensor,blocked,2024-05-12 06:50:55,weighbridge18,WS18
WS18_IR4,sensor,blocked,2024-05-12 06:50:55,weighbridge18,WS18
WS08_IR1,sensor,blocked,2024-05-12 08:25:04,weighbridge8,WS08
WS08_IR2,sensor,blocked,2024-05-12 08:25:04,weighbridge8,WS08
WS08_IR3,sensor,blocked,2024-05-12 08:25:04,weighbridge8,WS08
WS08_IR4,sensor,blocked,2024-05-12 08:25:04,weighbridge8,WS08
WS04_IR1,sensor,blocked,2024-05-12 08:26:07,weighbridge4,WS04
WS04_IR2,sensor,blocked,2024-05-12 08:26:07,weighbridge4,WS04
WS04_IR3,sensor,blocked,2024-05-12 08:26:07,weighbridge4,WS04
WS04_IR4,sensor,blocked,2024-05-12 08:26:07,weighbridge4,WS04
WS08_IR1,sensor,blocked,2024-05-12 08:38:12,weighbridge8,WS08
WS08_IR2,sensor,blocked,2024-05-12 08:38:12,weighbridge8,WS08
WS08_IR3,sensor,blocked,2024-05-12 08:38:12,weighbridge8,WS08
WS08_IR4,sensor,blocked,2024-05-12 08:38:12,weighbridge8,WS08
WS01_IR1,sensor,blocked,2024-05-12 08:43:56,weighbridge1,WS01
WS01_IR2,sensor,blocked,2024-05-12 08:43:56,weighbridge1,WS01
WS01_IR3,sensor,blocked,2024-05-12 08:43:56,weighbridge1,WS01
WS01_IR4,sensor,blocked,2024-05-12 08:43:56,weighbridge1,WS01
WS02_IR1,sensor,blocked,2024-05-12 08:47:22,weighbridge2,WS02
WS02_IR2,sensor,blocked,2024-05-12 08:47:22,weighbridge2,WS02
WS02_IR3,sensor,blocked,2024-05-12 08:47:22,weighbridge2,WS02
WS02_IR4,sensor,partially blocked,2024-05-12 08:47:22,weighbridge2,WS02
WS11_IR1,sensor,partially blocked,2024-05-12 08:47:46,weighbridge11,WS11
WS11_IR2,sensor,blocked,2024-05-12 08:47:46,weighbridge11,WS11
WS11_IR3,sensor,unblocked,2024-05-12 08:47:46,weighbridge11,WS11
WS11_IR4,sensor,blocked,2024-05-12 08:47:46,weighbridge11,WS11
WS04_IR1,sensor,blocked,2024-05-12 08:55:13,weighbridge4,WS04
WS04_IR2,sensor,blocked,2024-05-12 08:55:13,weighbridge4,WS04
WS04_IR3,sensor,blocked,2024-05-12 08:55:13,weighbridge4,WS04
WS04_IR4,sensor,blocked,2024-05-12 08:55:13,weighbridge4,WS04
WS10_IR1,sensor,blocked,2024-05-12 08:58:41,weighbridge10,WS10
WS10_IR2,sensor,blocked,2024-05-12 08:58:41,weighbridge10,WS10
WS10_IR3,sensor,blocked,2024-05-12 08:58:41,weighbridge10,WS10
WS10_IR4,sensor,blocked,2024-05-12 08:58:41,weighbridge10,WS10
WS09_IR1,sensor,unblocked,2024-05-12 09:07:57,weighbridge9,WS09
WS09_IR2,sensor,blocked,2024-05-12 09:07:57,weighbridge9,WS09
WS09_IR3,sensor,blocked,2024-05-12 09:07:57,weighbridge9,WS09
WS09_IR4,sensor,blocked,2024-05-12 09:07:57,weighbridge9,WS09
WS15_IR1,sensor,blocked,2024-05-12 09:14:19,weighbridge15,WS15
WS15_IR2,sensor,blocked,2024-05-12 09:14:19,weighbridge15,WS15
WS15_IR3,sensor,blocked,2024-05-12 09:14:19,weighbridge15,WS15
WS15_IR4,sensor,blocked,2024-05-12 09:14:19,weighbridge15,WS15
WS12_IR1,sensor,blocked,2024-05-12 09:15:28,weighbridge12,WS12
WS12_IR2,sensor,blocked,2024-05-12 09:15:28,weighbridge12,WS12
WS12_IR3,sensor,partially blocked,2024-05-12 09:15:28,weighbridge12,WS12
WS12_IR4,sensor,blocked,2024-05-12 09:15:28,weighbridge12,WS12
WS06_IR1,sensor,blocked,2024-05-12 09:18:19,weighbridge6,WS06
WS06_IR2,sensor,blocked,2024-05-12 09:18:19,weighbridge6,WS06
WS06_IR3,sensor,blocked,2024-05-12 09:18:19,weighbridge6,WS06
WS06_IR4,sensor,blocked,2024-05-12 09:18:19,weighbridge6,WS06
WS14_IR1,sensor,blocked,2024-05-12 09:28:59,weighbridge14,WS14
WS14_IR2,sensor,blocked,2024-05-12 09:28:59,weighbridge14,WS14
WS14_IR3,sensor,blocked,2024-05-12 09:28:59,weighbridge14,WS14
WS14_IR4,sensor,blocked,2024-05-12 09:28:59,weighbridge14,WS14
WS14_IR1,sensor,blocked,2024-05-12 09:39:56,weighbridge14,WS14
WS14_IR2,sensor,blocked,2024-05-12 09:39:56,weighbridge14,WS14
WS14_IR3,sensor,blocked,2024-05-12 09:39:56,weighbridge14,WS14
WS14_IR4,sensor,blocked,2024-05-12 09:39:56,weighbridge14,WS14
WS13_IR1,sensor,blocked,2024-05-12 09:40:18,weighbridge13,WS13
WS13_IR2,sensor,blocked,2024-05-12 09:40:18,weighbridge13,WS13
