Cr2;2024-05-10 08:55:00;Cargo stock weight(real);;;47958.5
Cr20;2024-05-10 08:59:25;Cargo stock weight(real);;;111572.2
Cr6;2024-05-10 08:59:58;Cargo stock weight(real);;;131736.6
Cr3;2024-05-10 09:08:35;Cargo stock weight(real);;;100854.5
Cr20;2024-05-10 09:14:21;Cargo stock weight(real);;;105694.5
Cr13;2024-05-10 09:20:09;Cargo stock weight(real);;;107278.6
Cr15;2024-05-10 09:23:34;Cargo stock weight(real);;;128570.2
Cr1;2024-05-10 09:28:22;Cargo stock weight(real);;;91918.8
Cr18;2024-05-10 09:29:47;Cargo stock weight(real);;;133733.1
Cr18;2024-05-10 09:30:06;Cargo stock weight(real);;;127791.0
Cr6;2024-05-10 09:32:47;Cargo stock weight(real);;;126283.4
Cr3;2024-05-10 09:32:51;Cargo stock weight(real);;;95016.5
Cr3;2024-05-10 09:33:46;Cargo stock weight(real);;;89831.6
Cr14;2024-05-10 09:38:04;Cargo stock weight(real);;;37384.3
Cr6;2024-05-10 09:40:50;Cargo stock weight(real);;;120540.5
Cr20;2024-05-10 09:57:24;Cargo stock weight(real);;;100003.0
Cr6;2024-05-10 10:03:02;Cargo stock weight(real);;;115276.8
Cr20;2024-05-10 10:03:34;Cargo stock weight(real);;;94855.6
Cr12;2024-05-10 10:11:34;Cargo stock weight(real);;;114572.9
Cr12;2024-05-10 10:26:26;Cargo stock weight(real);;;109362.3
Cr13;2024-05-10 10:31:54;Cargo stock weight(real);;;101635.0
Cr6;2024-05-10 10:36:54;Cargo stock weight(real);;;110071.2
Cr20;2024-05-10 10:42:52;Cargo stock weight(real);;;89344.2
Cr12;2024-05-10 10:45:24;Cargo stock weight(real);;;103908.6
Cr14;2024-05-10 10:51:45;Cargo stock weight(real);;;33068.3
Cr11;2024-05-10 11:35:00;Cargo stock weight(real);;;21856.4
Cr13;2024-05-10 12:10:21;Cargo stock weight(real);;;95815.4
Cr1;2024-05-10 12:23:57;Cargo stock weight(real);;;86001.2
Cr17;2024-05-10 14:42:49;Cargo stock weight(real);;;108826.3
Cr12;2024-05-10 14:53:58;Cargo stock weight(real);;;98199.0
Cr15;2024-05-10 15:01:53;Cargo stock weight(real);;;123415.9
Cr2;2024-05-10 15:50:40;Cargo stock weight(real);;;41966.7
Cr19;2024-05-10 16:17:17;Cargo stock weight(real);;;112952.6
Cr20;2024-05-10 17:14:18;Cargo stock weight(real);;;83740.4
Cr20;2024-05-10 17:20:16;Cargo stock weight(real);;;78050.1
Cr12;2024-05-10 17:22:09;Cargo stock weight(real);;;92886.4
Cr13;2024-05-10 17:24:59;Cargo stock weight(real);;;90202.6
Cr6;2024-05-10 17:38:49;Cargo stock weight(real);;;104215.2
Cr17;2024-05-10 19:26:20;Cargo stock weight(real);;;103305.0
Cr13;2024-05-12 08:12:50;Cargo stock weight(real);;;84471.5
Cr10;2024-05-12 08:46:28;Cargo stock weight(withholding);;5135.3
Cr20;2024-05-12 09:26:56;Cargo stock weight(real);;;72132.5
Cr8;2024-05-12 09:30:41;Cargo stock weight(real);;;48754.8
Cr2;2024-05-12 10:02:15;Cargo stock weight(real);;;36590.0
Cr6;2024-05-12 10:19:01;Cargo stock weight(real);;;98739.5
Cr16;2024-05-12 10:20:58;Cargo stock weight(real);;;95376.2
Cr4;2024-05-12 10:22:25;Cargo stock weight(real);;;139260.9
Cr18;2024-05-12 10:25:10;Cargo stock weight(real);;;126275.1
Cr9;2024-05-12 10:25:48;Cargo stock weight(real);;;53314.5
Cr19;2024-05-12 10:26:40;Cargo stock weight(real);;;107340.9
Cr2;2024-05-12 10:29:20;Cargo stock weight(real);;;31042.6
Cr12;2024-05-12 10:36:49;Cargo stock weight(real);;;87526.2
Cr17;2024-05-12 10:44:15;Cargo stock weight(real);;;98103.0
Cr19;2024-05-12 10:44:16;Cargo stock weight(real);;;101654.9
Cr3;2024-05-12 10:44:37;Cargo stock weight(real);;;84180.6
Cr12;2024-05-12 10:45:46;Cargo stock weight(real);;;87466.0
Cr1;2024-05-12 10:54:57;Cargo stock weight(withholding);;5798.5
Cr6;2024-05-12 11:02:03;Cargo stock weight(real);;;93300.5
Cr18;2024-05-12 11:05:54;Cargo stock weight(real);;;121260.0
Cr20;2024-05-12 11:06:20;Cargo stock weight(real);;;66960.5
Cr4;2024-05-12 11:11:37;Cargo stock weight(real);;;133706.9
Cr3;2024-05-12 11:23:12;Cargo stock weight(real);;;79089.3
Cr19;2024-05-12 11:24:38;Cargo stock weight(real);;;96787.2
Cr19;2024-05-12 11:26:53;Cargo stock weight(real);;;91666.2
Cr18;2024-05-12 11:40:24;Cargo stock weight(real);;;116357.5
Cr18;2024-05-12 11:40:27;Cargo stock weight(real);;;110832.0
Cr18;2024-05-12 11:42:15;Cargo stock weight(real);;;105721.3
Cr17;2024-05-12 11:47:32;Cargo stock weight(real);;;96237.4
Cr18;2024-05-12 11:53:09;Cargo stock weight(real);;;100268.1
Cr15;2024-05-12 11:54:55;Cargo stock weight(real);;;118037.7
Cr15;2024-05-12 12:00:52;Cargo stock weight(real);;;111969.8
Cr9;2024-05-12 12:12:06;Cargo stock weight(real);;;47443.0
Cr20;2024-05-12 12:21:18;Cargo stock weight(real);;;65196.5
Cr14;2024-05-12 12:25:44;Cargo stock weight(real);;;27546.3
Cr13;2024-05-12 12:41:56;Cargo stock weight(real);;;78714.9
Cr12;2024-05-12 13:08:13;Cargo stock weight(real);;;81729.0
Cr2;2024-05-12 15:31:31;Cargo stock weight(real);;;25624.6
Cr11;2024-05-12 15:51:10;Cargo stock weight(real);;;16371.0
Cr19;2024-05-12 16:30:14;Cargo stock weight(real);;;86119.5
Cr3;2024-05-12 17:53:40;Cargo stock weight(real);;;73318.5
Cr15;2024-05-12 18:00:46;Cargo stock weight(real);;;106749.9
Cr18;2024-05-12 18:11:24;Cargo stock weight(real);;;95088.5
Cr9;2024-05-12 18:12:13;Cargo stock weight(real);;;41497.2
Cr14;2024-05-12 18:25:42;Cargo stock weight(real);;;22372.5
Cr10;2024-05-12 18:28:24;Cargo stock weight(withholding);;0.0
Cr10;2024-05-12 18:28:34;Cargo stock weight(withholding);;4983.2
Cr18;2024-05-12 18:32:21;Cargo stock weight(real);;;89371.2
Cr20;2024-05-12 20:12:50;Cargo stock weight(real);;;60208.3
Cr3;2024-05-12 20:32:12;Cargo stock weight(real);;;67673.0
Cr1;2024-05-12 22:12:11;Cargo stock weight(withholding);;0.0
Cr10;2024-05-13 14:06:38;Cargo stock weight(withholding);;0.0
Cr10;2024-05-13 14:09:29;Cargo stock weight(real);;;142107.0
Cr20;2024-05-14 09:28:00;Cargo stock weight(withholding);;5340.7
Cr17;2024-05-14 09:36:53;Cargo stock weight(real);;;90431.9
Cr10;2024-05-14 10:28:21;Cargo stock weight(real);;;136976.7
Cr3;2024-05-14 10:34:03;Cargo stock weight(real);;;62380.6
Cr4;2024-05-14 10:59:47;Cargo stock weight(withholding);;5604.8
Cr15;2024-05-14 11:13:10;Cargo stock weight(real);;;101139.1
Cr9;2024-05-14 11:14:58;Cargo stock weight(real);;;38203.0
Cr6;2024-05-14 11:17:09;Cargo stock weight(real);;;87229.6
Cr17;2024-05-14 11:31:45;Cargo stock weight(real);;;85130.6
Cr17;2024-05-14 11:35:34;Cargo stock weight(real);;;79680.0
Cr12;2024-05-14 11:37:49;Cargo stock weight(real);;;76340.5
Cr19;2024-05-14 11:56:06;Cargo stock weight(real);;;80740.5
Cr10;2024-05-14 11:57:55;Cargo stock weight(real);;;131519.8
Cr12;2024-05-14 12:02:37;Cargo stock weight(real);;;70566.6
Cr11;2024-05-14 12:02:45;Cargo stock weight(real);;;10697.8
Cr15;2024-05-14 12:05:45;Cargo stock weight(real);;;96098.4
Cr13;2024-05-14 12:11:00;Cargo stock weight(real);;;72819.4
Cr15;2024-05-14 12:12:52;Cargo stock weight(real);;;90913.3
Cr17;2024-05-14 12:25:29;Cargo stock weight(real);;;74476.8
Cr10;2024-05-14 12:29:45;Cargo stock weight(real);;;125755.2
Cr9;2024-05-14 12:46:33;Cargo stock weight(real);;;32785.4
Cr17;2024-05-14 12:46:45;Cargo stock weight(real);;;69148.8
Cr12;2024-05-14 12:50:03;Cargo stock weight(real);;;65464.2
Cr15;2024-05-14 13:16:51;Cargo stock weight(real);;;85741.6
Cr6;2024-05-14 13:20:15;Cargo stock weight(real);;;81896.7
Cr14;2024-05-14 13:23:46;Cargo stock weight(real);;;16604.5
Cr3;2024-05-14 13:25:59;Cargo stock weight(real);;;56503.1
Cr3;2024-05-14 13:27:29;Cargo stock weight(real);;;51169.6
Cr15;2024-05-14 13:47:39;Cargo stock weight(real);;;80307.5
Cr1;2024-05-14 14:05:21;Cargo stock weight(real);;;80831.3
Cr12;2024-05-14 14:08:13;Cargo stock weight(real);;;60215.9
Cr16;2024-05-14 14:09:02;Cargo stock weight(real);;;89607.5
Cr18;2024-05-14 14:42:50;Cargo stock weight(real);;;83468.9
Cr18;2024-05-14 15:27:11;Cargo stock weight(real);;;77673.6
Cr3;2024-05-14 16:16:23;Cargo stock weight(real);;;45557.3
Cr10;2024-05-14 16:42:01;Cargo stock weight(real);;;120398.6
Cr19;2024-05-14 17:13:26;Cargo stock weight(real);;;75043.7
Cr12;2024-05-14 17:25:03;Cargo stock weight(real);;;54979.4
Cr6;2024-05-14 19:11:48;Cargo stock weight(real);;;75990.9
Cr19;2024-05-14 19:13:48;Cargo stock weight(real);;;69384.9
Cr10;2024-05-14 20:13:28;Cargo stock weight(real);;;115217.0
Cr8;2024-05-14 20:23:42;Cargo stock weight(real);;;42999.6
Cr17;2024-05-14 20:50:48;Cargo stock weight(real);;;63984.9
Cr6;2024-05-14 21:39:56;Cargo stock weight(real);;;70946.7
Cr4;2024-05-15 01:04:12;Cargo stock weight(withholding);;0.0
Cr4;2024-05-15 01:04:17;Cargo stock weight(real);;;127784.5
Cr4;2024-05-15 01:04:17;Cargo stock weight(real);;;122355.5
Cr4;2024-05-15 01:04:17;Cargo stock weight(real);;;117025.9
Cr4;2024-05-15 01:04:22;Cargo stock weight(withholding);;5211.8
Cr4;2024-05-15 12:26:09;Cargo stock weight(withholding);;0.0
Cr4;2024-05-15 12:32:37;Cargo stock weight(real);;;111278.2
Cr20;2024-05-15 13:16:05;Cargo stock weight(withholding);;0.0
Cr20;2024-05-15 13:16:10;Cargo stock weight(real);;;55099.2
Cr10;2024-05-16 11:13:48;Cargo stock weight(real);;;109500.1
Cr15;2024-05-16 11:15:15;Cargo stock weight(real);;;74788.9
Cr4;2024-05-16 11:34:39;Cargo stock weight(withholding);;5238.7
Cr3;2024-05-16 11:41:24;Cargo stock weight(real);;;39734.0
Cr20;2024-05-16 12:10:24;Cargo stock weight(real);;;49893.2
Cr15;2024-05-16 12:16:49;Cargo stock weight(real);;;69583.9
Cr15;2024-05-16 12:22:31;Cargo stock weight(real);;;63720.7
Cr3;2024-05-16 12:30:24;Cargo stock weight(real);;;34121.6
Cr7;2024-05-16 12:37:47;Cargo stock weight(real);;;10694.3
Cr16;2024-05-16 12:39:07;Cargo stock weight(real);;;83628.2
Cr18;2024-05-16 12:44:25;Cargo stock weight(real);;;72432.3
Cr18;2024-05-16 12:49:54;Cargo stock weight(real);;;66720.8
Cr13;2024-05-16 13:00:14;Cargo stock weight(real);;;67196.7
Cr15;2024-05-16 13:05:43;Cargo stock weight(real);;;58045.1
Cr1;2024-05-16 13:05:48;Cargo stock weight(real);;;75262.3
Cr8;2024-05-16 13:23:11;Cargo stock weight(real);;;37360.7
Cr19;2024-05-16 13:28:11;Cargo stock weight(real);;;64244.7
Cr1;2024-05-16 13:28:49;Cargo stock weight(real);;;70142.9
Cr17;2024-05-16 13:30:45;Cargo stock weight(withholding);;5074.2
Cr3;2024-05-16 13:31:56;Cargo stock weight(real);;;28740.0
Cr12;2024-05-16 13:32:28;Cargo stock weight(real);;;49017.1
Cr10;2024-05-16 13:39:43;Cargo stock weight(real);;;104481.4
Cr3;2024-05-16 13:45:07;Cargo stock weight(real);;;23664.9
Cr16;2024-05-16 14:32:12;Cargo stock weight(real);;;77776.0
Cr10;2024-05-16 14:55:53;Cargo stock weight(real);;;98605.4
Cr10;2024-05-16 14:58:34;Cargo stock weight(real);;;93004.3
Cr10;2024-05-16 15:00:40;Cargo stock weight(real);;;87869.0
Cr19;2024-05-16 15:12:06;Cargo stock weight(real);;;58647.5
Cr16;2024-05-16 15:17:09;Cargo stock weight(real);;;72126.5
Cr8;2024-05-16 15:35:18;Cargo stock weight(real);;;31386.0
Cr19;2024-05-16 15:44:56;Cargo stock weight(real);;;53721.8
Cr10;2024-05-16 15:51:04;Cargo stock weight(real);;;82498.0
Cr1;2024-05-16 15:57:02;Cargo stock weight(real);;;65087.3
Cr10;2024-05-16 16:12:25;Cargo stock weight(real);;;76927.3
Cr16;2024-05-16 16:26:34;Cargo stock weight(real);;;66294.5
Cr2;2024-05-16 17:00:20;Cargo stock weight(real);;;22606.9
Cr10;2024-05-16 18:23:28;Cargo stock weight(real);;;71335.6
Cr16;2024-05-16 18:48:24;Cargo stock weight(real);;;60659.3
Cr15;2024-05-16 19:50:28;Cargo stock weight(real);;;52988.0
Cr6;2024-05-16 20:19:59;Cargo stock weight(real);;;65477.7
Cr20;2024-05-16 20:43:16;Cargo stock weight(real);;;44022.2
Cr1;2024-05-16 21:28:36;Cargo stock weight(real);;;59748.6
Cr8;2024-05-16 22:08:53;Cargo stock weight(real);;;26366.1
Cr16;2024-05-16 22:22:31;Cargo stock weight(real);;;55384.6
Cr6;2024-05-16 23:53:11;Cargo stock weight(real);;;59675.1
Cr4;2024-05-17 00:22:13;Cargo stock weight(withholding);;0.0
Cr4;2024-05-17 00:22:23;Cargo stock weight(withholding);;5452.6
Cr8;2024-05-17 00:41:59;Cargo stock weight(real);;;21000.0
Cr17;2024-05-17 07:32:53;Cargo stock weight(withholding);;0.0
Cr4;2024-05-17 18:57:10;Cargo stock weight(withholding);;0.0
Cr4;2024-05-17 18:58:20;Cargo stock weight(real);;;105964.5
Cr4;2024-05-17 18:58:20;Cargo stock weight(real);;;100607.4
Cr4;2024-05-17 18:58:20;Cargo stock weight(real);;;94795.1
Cr13;2024-05-18 12:05:35;Cargo stock weight(real);;;61637.9
Cr14;2024-05-18 12:25:29;Cargo stock weight(real);;;10806.9
Cr20;2024-05-18 12:31:25;Cargo stock weight(real);;;38599.7
Cr1;2024-05-18 12:46:26;Cargo stock weight(real);;;54281.0
Cr4;2024-05-18 13:04:38;Cargo stock weight(real);;;89057.8
Cr12;2024-05-18 13:14:21;Cargo stock weight(real);;;43161.3
Cr17;2024-05-18 13:33:11;Cargo stock weight(real);;;58510.4
Cr6;2024-05-18 13:49:41;Cargo stock weight(real);;;54526.6
Cr18;2024-05-18 13:51:54;Cargo stock weight(real);;;60957.9
Cr10;2024-05-18 13:52:39;Cargo stock weight(withholding);;5831.3
Cr17;2024-05-18 13:54:07;Cargo stock weight(real);;;53594.7
Cr2;2024-05-18 14:04:46;Cargo stock weight(real);;;16906.2
Cr4;2024-05-18 14:04:58;Cargo stock weight(real);;;83966.3
Cr11;2024-05-18 14:09:33;Cargo stock weight(real);;;5719.9
Cr12;2024-05-18 14:10:54;Cargo stock weight(real);;;37388.6
Cr8;2024-05-18 14:16:02;Cargo stock weight(real);;;15766.3
Cr19;2024-05-18 14:22:06;Cargo stock weight(real);;;47984.9
Cr1;2024-05-18 14:25:48;Cargo stock weight(real);;;49030.3
Cr4;2024-05-18 14:30:44;Cargo stock weight(real);;;78707.8
Cr1;2024-05-18 14:31:02;Cargo stock weight(real);;;43231.8
Cr20;2024-05-18 14:43:22;Cargo stock weight(real);;;33280.3
Cr8;2024-05-18 14:58:47;Cargo stock weight(real);;;10712.4
Cr9;2024-05-18 15:18:08;Cargo stock weight(real);;;27358.4
Cr9;2024-05-18 15:49:38;Cargo stock weight(real);;;21481.1
Cr18;2024-05-18 16:03:16;Cargo stock weight(real);;;55131.6
Cr13;2024-05-18 16:07:23;Cargo stock weight(real);;;55693.2
Cr12;2024-05-18 16:08:58;Cargo stock weight(withholding);;5483.2
Cr17;2024-05-18 16:21:28;Cargo stock weight(real);;;47791.8
Cr17;2024-05-18 16:41:06;Cargo stock weight(real);;;42836.7
Cr18;2024-05-18 16:41:07;Cargo stock weight(real);;;49224.1
Cr4;2024-05-18 16:50:54;Cargo stock weight(real);;;73158.8
Cr15;2024-05-18 17:09:31;Cargo stock weight(real);;;47569.2
Cr1;2024-05-18 17:28:12;Cargo stock weight(real);;;38293.5
Cr2;2024-05-18 17:46:11;Cargo stock weight(real);;;10835.5
Cr6;2024-05-18 17:46:54;Cargo stock weight(real);;;49162.7
Cr15;2024-05-18 17:57:09;Cargo stock weight(real);;;42311.2
Cr19;2024-05-18 19:45:12;Cargo stock weight(real);;;42434.2
Cr20;2024-05-18 19:57:47;Cargo stock weight(real);;;27939.6
Cr4;2024-05-18 20:03:51;Cargo stock weight(real);;;67947.0
Cr3;2024-05-18 20:50:56;Cargo stock weight(real);;;18075.7
Cr16;2024-05-18 22:11:44;Cargo stock weight(real);;;49783.2
Cr9;2024-05-18 22:29:27;Cargo stock weight(real);;;16255.1
Cr20;2024-05-18 23:08:42;Cargo stock weight(real);;;22153.6
Cr20;2024-05-18 23:23:32;Cargo stock weight(real);;;16520.8
Cr6;2024-05-19 00:44:00;Cargo stock weight(real);;;43777.9
Cr2;2024-05-19 00:55:49;Cargo stock weight(real);;;5756.6
Cr12;2024-05-19 01:14:36;Cargo stock weight(withholding);;0.0
Cr12;2024-05-19 01:16:09;Cargo stock weight(real);;;32240.5
Cr12;2024-05-19 01:16:09;Cargo stock weight(real);;;26389.7
Cr12;2024-05-19 01:16:09;Cargo stock weight(real);;;21225.4
Cr3;2024-05-19 02:29:18;Cargo stock weight(real);;;12316.6
Cr10;2024-05-19 04:58:46;Cargo stock weight(withholding);;0.0
Cr7;2024-05-20 13:30:38;Cargo stock weight(real);;;5458.5
Cr1;2024-05-20 13:40:35;Cargo stock weight(real);;;33160.8
Cr7;2024-05-20 13:46:36;Cargo stock weight(real);;;0.0
Cr13;2024-05-20 13:53:08;Cargo stock weight(real);;;49904.0
Cr19;2024-05-20 14:18:00;Cargo stock weight(withholding);;5138.1
Cr4;2024-05-20 14:36:50;Cargo stock weight(real);;;62498.1
Cr4;2024-05-20 14:43:24;Cargo stock weight(real);;;56541.0
Cr4;2024-05-20 14:54:07;Cargo stock weight(real);;;50744.5
Cr13;2024-05-20 15:12:38;Cargo stock weight(real);;;44526.4
Cr10;2024-05-20 15:25:12;Cargo stock weight(real);;;66212.8
Cr10;2024-05-20 15:25:52;Cargo stock weight(real);;;60573.5
Cr2;2024-05-20 15:26:18;Cargo stock weight(real);;;0.0
Cr18;2024-05-20 15:28:43;Cargo stock weight(real);;;44015.3
Cr6;2024-05-20 15:33:59;Cargo stock weight(real);;;38255.9
Cr4;2024-05-20 15:41:55;Cargo stock weight(real);;;45505.8
Cr20;2024-05-20 15:43:26;Cargo stock weight(real);;;10843.6
Cr13;2024-05-20 15:45:22;Cargo stock weight(real);;;38765.2
Cr13;2024-05-20 15:59:50;Cargo stock weight(real);;;33035.4
Cr18;2024-05-20 16:01:55;Cargo stock weight(real);;;38027.9
Cr17;2024-05-20 16:08:02;Cargo stock weight(real);;;36991.7
Cr6;2024-05-20 16:23:08;Cargo stock weight(real);;;33301.1
Cr10;2024-05-20 16:37:24;Cargo stock weight(real);;;54987.5
Cr10;2024-05-20 16:47:12;Cargo stock weight(real);;;49870.3
Cr16;2024-05-20 16:50:27;Cargo stock weight(real);;;44423.9
Cr11;2024-05-20 16:56:08;Cargo stock weight(real);;;0.0
Cr10;2024-05-20 17:04:52;Cargo stock weight(real);;;44544.6
Cr13;2024-05-20 17:20:20;Cargo stock weight(real);;;27967.8
Cr15;2024-05-20 17:42:25;Cargo stock weight(withholding);;5045.0
Cr16;2024-05-20 17:50:26;Cargo stock weight(real);;;38805.2
Cr10;2024-05-20 17:51:31;Cargo stock weight(real);;;38763.9
Cr1;2024-05-20 17:55:16;Cargo stock weight(real);;;27126.6
Cr13;2024-05-20 17:56:54;Cargo stock weight(real);;;22691.4
Cr6;2024-05-20 17:57:31;Cargo stock weight(real);;;27793.5
Cr17;2024-05-20 18:28:41;Cargo stock weight(real);;;31972.3
Cr10;2024-05-20 18:46:04;Cargo stock weight(real);;;33469.8
Cr6;2024-05-20 18:48:01;Cargo stock weight(real);;;22060.6
Cr12;2024-05-20 20:45:49;Cargo stock weight(real);;;16107.7
Cr12;2024-05-20 21:04:16;Cargo stock weight(real);;;10791.6
Cr14;2024-05-20 21:38:34;Cargo stock weight(real);;;5318.9
Cr9;2024-05-20 22:09:42;Cargo stock weight(real);;;11000.8
Cr9;2024-05-20 23:06:38;Cargo stock weight(real);;;5736.6
Cr13;2024-05-20 23:37:10;Cargo stock weight(real);;;16956.8
Cr10;2024-05-21 00:06:55;Cargo stock weight(real);;;28486.6
Cr1;2024-05-21 00:42:18;Cargo stock weight(real);;;21837.1
Cr12;2024-05-21 02:13:14;Cargo stock weight(real);;;5483.2
Cr1;2024-05-21 02:22:48;Cargo stock weight(real);;;16451.6
Cr12;2024-05-21 03:28:37;Cargo stock weight(real);;;0.0
Cr19;2024-05-21 11:29:14;Cargo stock weight(withholding);;0.0
Cr19;2024-05-21 11:29:19;Cargo stock weight(real);;;37470.7
Cr19;2024-05-21 11:29:19;Cargo stock weight(real);;;32108.7
Cr19;2024-05-21 11:29:19;Cargo stock weight(real);;;26953.7
Cr15;2024-05-21 20:21:39;Cargo stock weight(withholding);;0.0
Cr10;2024-05-22 14:25:38;Cargo stock weight(real);;;23094.4
Cr3;2024-05-22 14:41:08;Cargo stock weight(real);;;10893.3
Cr8;2024-05-22 15:03:47;Cargo stock weight(real);;;5009.3
Cr4;2024-05-22 15:10:22;Cargo stock weight(real);;;40053.2
Cr15;2024-05-22 15:18:48;Cargo stock weight(real);;;37118.9
Cr17;2024-05-22 15:30:05;Cargo stock weight(withholding);;5138.8
Cr15;2024-05-22 15:38:16;Cargo stock weight(real);;;31604.8
Cr10;2024-05-22 16:02:18;Cargo stock weight(real);;;17089.2
Cr16;2024-05-22 16:05:23;Cargo stock weight(real);;;33001.8
Cr15;2024-05-22 16:25:24;Cargo stock weight(withholding);;5263.9
Cr1;2024-05-22 16:35:48;Cargo stock weight(real);;;10645.9
Cr1;2024-05-22 16:41:47;Cargo stock weight(real);;;5264.9
Cr4;2024-05-22 17:04:12;Cargo stock weight(real);;;34814.1
Cr10;2024-05-22 17:18:18;Cargo stock weight(real);;;11257.9
Cr4;2024-05-22 17:18:31;Cargo stock weight(real);;;29166.8
Cr10;2024-05-22 17:31:03;Cargo stock weight(real);;;5862.2
Cr18;2024-05-22 17:32:27;Cargo stock weight(real);;;32355.3
Cr4;2024-05-22 17:39:26;Cargo stock weight(real);;;27783.8
Cr4;2024-05-22 18:00:30;Cargo stock weight(withholding);;5913.1
Cr9;2024-05-22 18:12:27;Cargo stock weight(real);;;0.0
Cr19;2024-05-22 18:18:08;Cargo stock weight(real);;;21524.2
Cr16;2024-05-22 18:37:16;Cargo stock weight(real);;;26994.5
Cr13;2024-05-22 18:38:20;Cargo stock weight(real);;;10962.8
Cr18;2024-05-22 18:44:21;Cargo stock weight(real);;;26828.7
Cr18;2024-05-22 18:44:31;Cargo stock weight(real);;;21268.9
Cr20;2024-05-22 18:48:29;Cargo stock weight(real);;;5697.3
Cr18;2024-05-22 19:12:31;Cargo stock weight(real);;;15286.6
Cr16;2024-05-22 19:12:53;Cargo stock weight(real);;;21896.9
Cr8;2024-05-22 19:34:41;Cargo stock weight(withholding);;5009.3
Cr19;2024-05-22 19:48:54;Cargo stock weight(real);;;15907.4
Cr3;2024-05-22 20:27:43;Cargo stock weight(real);;;5694.4
Cr13;2024-05-22 20:36:19;Cargo stock weight(real);;;5403.6
Cr1;2024-05-22 21:22:01;Cargo stock weight(real);;;0.0
Cr16;2024-05-22 21:54:49;Cargo stock weight(real);;;16862.7
Cr3;2024-05-22 23:49:58;Cargo stock weight(real);;;0.0
Cr10;2024-05-23 00:03:37;Cargo stock weight(real);;;0.0
Cr6;2024-05-23 00:24:58;Cargo stock weight(real);;;16149.9
Cr6;2024-05-23 00:40:10;Cargo stock weight(real);;;10920.7
Cr18;2024-05-23 00:54:34;Cargo stock weight(real);;;10100.9
Cr6;2024-05-23 01:49:08;Cargo stock weight(real);;;5586.1
Cr6;2024-05-23 03:34:01;Cargo stock weight(real);;;0.0
Cr4;2024-05-23 03:38:47;Cargo stock weight(withholding);;0.0
Cr4;2024-05-23 03:38:57;Cargo stock weight(withholding);;5550.0
Cr17;2024-05-23 04:03:33;Cargo stock weight(withholding);;0.0
Cr17;2024-05-23 04:05:41;Cargo stock weight(withholding);;5146.4
Cr8;2024-05-23 06:04:35;Cargo stock weight(withholding);;0.0
Cr17;2024-05-23 16:20:32;Cargo stock weight(withholding);;0.0
Cr17;2024-05-23 16:20:42;Cargo stock weight(withholding);;5149.0
Cr15;2024-05-23 16:46:14;Cargo stock weight(withholding);;0.0
Cr15;2024-05-23 16:46:19;Cargo stock weight(real);;;26066.1
Cr15;2024-05-23 16:46:19;Cargo stock weight(real);;;20657.0
Cr15;2024-05-23 16:46:24;Cargo stock weight(withholding);;5326.7
Cr4;2024-05-23 19:54:36;Cargo stock weight(withholding);;0.0
Cr4;2024-05-23 19:54:46;Cargo stock weight(withholding);;5604.8
Cr17;2024-05-24 00:21:44;Cargo stock weight(withholding);;0.0
Cr17;2024-05-24 00:25:09;Cargo stock weight(withholding);;5678.3
Cr4;2024-05-24 08:03:42;Cargo stock weight(withholding);;0.0
Cr4;2024-05-24 08:10:17;Cargo stock weight(withholding);;4981.1
Cr17;2024-05-24 10:46:38;Cargo stock weight(withholding);;0.0
Cr15;2024-05-24 10:59:23;Cargo stock weight(withholding);;0.0
Cr14;2024-05-24 15:41:01;Cargo stock weight(real);;;0.0
Cr13;2024-05-24 15:56:11;Cargo stock weight(real);;;0.0
Cr15;2024-05-24 16:22:19;Cargo stock weight(real);;;15635.6
Cr16;2024-05-24 16:48:52;Cargo stock weight(real);;;11103.5
Cr16;2024-05-24 16:59:29;Cargo stock weight(real);;;5705.9
Cr20;2024-05-24 17:01:28;Cargo stock weight(real);;;0.0
Cr15;2024-05-24 17:09:18;Cargo stock weight(real);;;10590.6
Cr19;2024-05-24 17:17:46;Cargo stock weight(withholding);;5138.1
Cr16;2024-05-24 17:25:16;Cargo stock weight(real);;;0.0
Cr18;2024-05-24 17:31:18;Cargo stock weight(real);;;5037.7
Cr18;2024-05-24 17:39:47;Cargo stock weight(real);;;0.0
Cr17;2024-05-24 17:41:50;Cargo stock weight(real);;;26898.1
Cr17;2024-05-24 18:15:27;Cargo stock weight(real);;;21112.5
Cr4;2024-05-24 18:38:09;Cargo stock weight(withholding);;0.0
Cr4;2024-05-24 19:52:32;Cargo stock weight(real);;;22049.0
Cr17;2024-05-25 05:08:29;Cargo stock weight(real);;;15973.7
Cr8;2024-05-25 06:56:45;Cargo stock weight(real);;;0.0
Cr19;2024-05-25 08:04:33;Cargo stock weight(withholding);;0.0
Cr19;2024-05-25 08:05:52;Cargo stock weight(withholding);;5324.8
Cr17;2024-05-26 01:20:38;Cargo stock weight(real);;;10824.7
Cr19;2024-05-26 02:28:16;Cargo stock weight(withholding);;0.0
Cr19;2024-05-26 02:30:18;Cargo stock weight(withholding);;5444.5
Cr4;2024-05-26 08:56:16;Cargo stock weight(real);;;16135.9
Cr4;2024-05-26 09:13:29;Cargo stock weight(real);;;10585.9
Cr4;2024-05-26 11:30:45;Cargo stock weight(real);;;4981.1
Cr17;2024-05-26 12:05:14;Cargo stock weight(real);;;5146.4
